molecule,nlem_section,formulation,pack,ceiling_price_inr,notification_no,notification_date,source_name,source_url,source_pdf,retrieved_utc,price_basis
Warfarin,10.2.6,Tablet 5 mg,1 Tablet,2.61,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Fresh frozen plasma As licensed 11.1.2 Platelet rich plasma As licensed 11.1.3 Red blood cells As licensed 11.1.4 Whole blood As licensed 11.2.1 Dextran-40,11.1.1,Injection 10%,1 ml,0.94,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Coagulation factor IX,11.3.1,Powder for Injection 600 IU,Each Pack,13680.58,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Coagulation factor VIII,11.3.2,Powder for Injection 250 IU,Each pack,4147.18,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Coagulation factor VIII,11.3.2,Powder for Injection 500 IU,Each Pack,10176.88,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Dispersible/ Enteric coated Tablet 100 mg,1 Tablet,0.2,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Effervescent/ Dispersible/ Enteric coated Tablet 150 mg,1 Tablet,1.34,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Effervescent/ Dispersible/Enteric coated Tablet 75 mg,1 Tablet,1.36,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Tablet 100 mg,1 Tablet,0.19,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Tablet 150 mg,1 Tablet,0.45,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Tablet 325mg,1 Tablet,0.61,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Tablet 350mg,1 Tablet,0.34,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Cryoprecipitate As licensed 12.1.1 Acetylsalicylic acid Effervescent/,11.3.3,Tablet 75 mg,1 Tablet,0.34,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Clopidogrel,12.1.2,Tablet 75 mg,1 Tablet,7.72,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Diltiazem,12.1.3,Capsule 90 mg,1 Capsule,10.67,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Diltiazem,12.1.3,SR Tablet 90 mg,1 Tablet,10.36,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Diltiazem,12.1.3,Tablet 30 mg,1 Tablet,2.66,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Diltiazem,12.1.3,Tablet 60 mg,1 Tablet,5.43,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,tablet 0.5 mg,1 Tablet,2.0,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,Injection 5 mg/ml,1 ml,7.29,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,Tablet 10 mg 12.1.5 Isosorbide-5-mononitrateSR Capsule 30 mg,1 Capsule,3.89,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,SR Capsule 60 mg,1 Capsule,3.87,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,SR Tablet 30 mg,1 Tablet,5.44,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,SR Tablet 60 mg,1 Tablet,7.09,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,Tablet 10 mg,1 Tablet,2.18,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Glyceryl trinitrate Sublingual,12.1.4,Tablet 20 mg,1 Tablet,3.64,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Isosorbide dinitrate,12.1.6,Tablet 10 mg,1 Tablet,0.81,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Isosorbide dinitrate,12.1.6,Tablet 5 mg,1 Tablet,0.83,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,Capsule 25 mg,1 Capsule,4.7,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,Capsule 50 mg,1 Capsule,7.16,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,SR Tablet 25 mg,1 Tablet,4.47,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,SR Tablet 50 mg,1 Tablet,6.41,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,Tablet 25 mg,1 Tablet,3.46,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Metoprolol,12.1.7,Tablet 50 mg,1 Tablet,5.24,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Adenosine,12.2.1,Injection 3 mg/ml,1 ml,109.33,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amiodarone,12.2.2,Injection 50 mg/ml,1 ml,24.77,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amiodarone,12.2.2,Tablet 100 mg,1 Tablet,6.35,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amiodarone,12.2.2,Tablet 200 mg,1 Tablet,12.57,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Esmolol,12.2.3,Injection 10 mg/ml,1 ml,24.06,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Lignocaine,12.2.4,Injection 2%,1 ml,1.1,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Lignocaine,12.2.4,Injection 2%(Preservative free for IV use),1 ml,1.09,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Lignocaine,12.2.4,Injection 1%,Each Pack,8.82,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Lignocaine,12.2.4,Topical Forms 2-5% 1 gm or,1 ml,1.2,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Lignocaine,12.2.4,Injection 5% with 7.5% Glucose,1 ml,4.09,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Verapamil,12.2.5,Injection 2.5 mg/ml,1 ml,1.3,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Verapamil,12.2.5,Tablet 40 mg,1 Tablet,0.82,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Verapamil,12.2.5,Tablet 80 mg,1 Tablet,1.55,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amlodipine,12.3.1,Tablet 10 mg,1 Tablet,5.63,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amlodipine,12.3.1,Tablet 2.5 mg,1 Tablet,1.84,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Amlodipine,12.3.1,Tablet 5mg,1 Tablet,2.89,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Atenolol,12.3.2,Tablet 100 mg,1 Tablet,3.87,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Atenolol,12.3.2,Tablet 50 mg,1 Tablet,1.98,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Enalapril,12.3.3,Tablet 2.5 mg,1 Tablet,2.15,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Enalapril,12.3.3,Tablet 5 mg,1 Tablet,3.57,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Hydrochlorothiazide,12.3.4,Tablet 12.5 mg,1 Tablet,1.1,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Hydrochlorothiazide,12.3.4,Tablet 25 mg,1 Tablet,1.87,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Hydrochlorothiazide,12.3.4,Tablet 50 mg,1 Tablet,0.09,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Labetalol,12.3.5,Injection 5 mg/ml,1 ml,56.28,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Methyldopa,12.3.6,Tablet 250 mg,1 Tablet,2.71,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Methyldopa,12.3.6,Tablet 500 mg,1 Tablet,5.21,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Ramipril,12.3.7,Capsule 2.5 mg,1 Capsule,5.26,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Ramipril,12.3.7,Capsule 5 mg,1 Capsule,8.21,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Ramipril,12.3.7,Tablet 2.5 mg,1 Tablet,5.53,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Ramipril,12.3.7,Tablet 5 mg,1 Tablet,8.7,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Sodium nitroprusside,12.3.8,Injection 10 mg/ml,1 ml,28.67,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Sodium nitroprusside,12.3.8,Tablet 40 mg,1 Tablet,7.32,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Sodium nitroprusside,12.3.8,Tablet 80 mg,1 Tablet,11.15,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
Digoxin,12.4.1,Injection 0.25 mg/ml,1 ml,3.7,1499(E),30.03.2022,NPPA Compendium of Prices 2022 (ceiling prices under DPCO 2013),https://nppa.gov.in/en/compendiumofprice,https://nppa.gov.in/storage/uploads/pdf/Compendium-Prices-2022pdf-464b22085495ff4e3f8700c0e00cf45d.pdf,2026-08-04T09:01:12+00:00,statutory ceiling under DPCO 2013
